Source;Word;Article;Forms;Wortart;Genus;URL;nur_im_Plural
B1;tauchen;;;Verb;;https://www.dwds.de/wb/tauchen;0.0
A2;tauschen;;;Verb;;https://www.dwds.de/wb/tauschen;0.0
A1;tausend;;;Kardinalzahlwort;;https://www.dwds.de/wb/tausend;0.0
B1;technisch;;;Adjektiv;;https://www.dwds.de/wb/technisch;0.0
A2;teilen;;;Verb;;https://www.dwds.de/wb/teilen;0.0
A2;teilnehmen;;;Verb;;https://www.dwds.de/wb/teilnehmen;0.0
B1;teilweise;;;Adverb;;https://www.dwds.de/wb/teilweise#1;0.0
A1;telefonieren;;;Verb;;https://www.dwds.de/wb/telefonieren;0.0
B1;testen;;;Verb;;https://www.dwds.de/wb/testen;0.0
A1;teuer;;;Adjektiv;;https://www.dwds.de/wb/teuer;0.0
B1;theoretisch;;;Adjektiv;;https://www.dwds.de/wb/theoretisch;0.0
A2;tief;;;Adjektiv;;https://www.dwds.de/wb/tief;0.0
B1;tippen;;;Verb;;https://www.dwds.de/wb/tippen#1;0.0
B1;tolerant;;;Adjektiv;;https://www.dwds.de/wb/tolerant;0.0
A2,BW3;toll;;;Adjektiv;;https://www.dwds.de/wb/toll;0.0
A1;tot;;;Adjektiv;;https://www.dwds.de/wb/tot;0.0
A2;total;;;Adjektiv;;https://www.dwds.de/wb/total;0.0
B1;traditionell;;;Adjektiv;;https://www.dwds.de/wb/traditionell;0.0
A2;tragen;;;Verb;;https://www.dwds.de/wb/tragen;0.0
A2;trainieren;;;Verb;;https://www.dwds.de/wb/trainieren;0.0
B1;transportieren;;;Verb;;https://www.dwds.de/wb/transportieren;0.0
A2,BW3;traurig;;Traurigkeit;Adjektiv;;https://www.dwds.de/wb/traurig;0.0
A1,BW1;treffen;;du triffst, ich traf;Verb;;https://www.dwds.de/wb/treffen;0.0
B1;treiben;;;Verb;;https://www.dwds.de/wb/treiben;0.0
B1;trennen;;;Verb;;https://www.dwds.de/wb/trennen;0.0
B1;treten;;;Verb;;https://www.dwds.de/wb/treten;0.0
B1,BW3;treu;;;Adjektiv;;https://www.dwds.de/wb/treu;0.0
A1,BW3;trinken;;du trinkst, ich trank, Getränk;Verb;;https://www.dwds.de/wb/trinken;0.0
A2,BW3;trocken;;;Adjektiv;;https://www.dwds.de/wb/trocken;0.0
B1;trocknen;;;Verb;;https://www.dwds.de/wb/trocknen;0.0
B1;trotz;;;Präposition;;https://www.dwds.de/wb/trotz;0.0
B1,BW3;trotzdem;;;Konjunktion;;https://www.dwds.de/wb/trotzdem;0.0
A2;träumen;;;Verb;;https://www.dwds.de/wb/tr%C3%A4umen;0.0
BW3;trösten;;du tröstest, Trost;;;;
A1;tschüss;;;Interjektion;;https://www.dwds.de/wb/tsch%C3%BCss;0.0
A1;tun;;;Verb;;https://www.dwds.de/wb/tun;0.0
BW1;turnen;;du turnst;;;;
B1;twittern;;;Verb;;https://www.dwds.de/wb/twittern;0.0
A2;typisch;;;Adjektiv;;https://www.dwds.de/wb/typisch;0.0
BW3;täglich;;Tag, Tage;;;;
B1;tödlich;;;Adjektiv;;https://www.dwds.de/wb/t%C3%B6dlich;0.0
A1,BW1;um;;;Präposition;;https://www.dwds.de/wb/um#1;0.0
B1;umarmen;;;Verb;;https://www.dwds.de/wb/umarmen;0.0
B1;umdrehen;;;Verb;;https://www.dwds.de/wb/umdrehen;0.0
B1;umgehen;;;Verb;;https://www.dwds.de/wb/umgehen;0.0
B1;umgekehrt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/umgekehrt;0.0
B1;umso;;;Konjunktion;;https://www.dwds.de/wb/umso;0.0
B1;umsonst;;;Adverb;;https://www.dwds.de/wb/umsonst;0.0
A2;umsteigen;;;Verb;;https://www.dwds.de/wb/umsteigen;0.0
B1;umtauschen;;;Verb;;https://www.dwds.de/wb/umtauschen;0.0
A1;umziehen;;;Verb;;https://www.dwds.de/wb/umziehen;0.0
B1;un-;;;Affix;;https://www.dwds.de/wb/un-;0.0
A2;unbedingt;;;Adjektiv;;https://www.dwds.de/wb/unbedingt;0.0
A1,BW1;und;;;Konjunktion;;https://www.dwds.de/wb/und;0.0
B1;unentschieden;;;Adjektiv;;https://www.dwds.de/wb/unentschieden;0.0
B1;ungefähr;;;Adjektiv;;https://www.dwds.de/wb/ungef%C3%A4hr;0.0
B1;ungewöhnlich;;;Adjektiv;;https://www.dwds.de/wb/ungew%C3%B6hnlich;0.0
B1;unglaublich;;;Adjektiv;;https://www.dwds.de/wb/unglaublich;0.0
B1;unheimlich;;;Adjektiv;;https://www.dwds.de/wb/unheimlich;0.0
BW1;uns;;;;;;
BW3;uns(-);;;;;;
A1;unser;;;Possessivpronomen;;https://www.dwds.de/wb/unser#1;0.0
A1,BW1;unten;;;Adverb;;https://www.dwds.de/wb/unten;0.0
A1,BW3;unter;;;Präposition;;https://www.dwds.de/wb/unter#1;0.0
B1;unter-;;;Affix;;https://www.dwds.de/wb/unter-;0.0
B1;unterbrechen;;;Verb;;https://www.dwds.de/wb/unterbrechen;0.0
A2;unterhalten;;;Verb;;https://www.dwds.de/wb/unterhalten#1;0.0
B1;unterlassen;;;Verb;;https://www.dwds.de/wb/unterlassen;0.0
A2;unternehmen;;;Verb;;https://www.dwds.de/wb/unternehmen;0.0
B1;unterrichten;;;Verb;;https://www.dwds.de/wb/unterrichten;0.0
B1;untersagt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/untersagt;0.0
B1;unterscheiden;;;Verb;;https://www.dwds.de/wb/unterscheiden;0.0
B1;unterschiedlich;;;Adjektiv;;https://www.dwds.de/wb/unterschiedlich;0.0
A1;unterschreiben;;;Verb;;https://www.dwds.de/wb/unterschreiben;0.0
B1;unterstreichen;;;Verb;;https://www.dwds.de/wb/unterstreichen;0.0
B1;unterstützen;;;Verb;;https://www.dwds.de/wb/unterst%C3%BCtzen;0.0
A2;untersuchen;;;Verb;;https://www.dwds.de/wb/untersuchen;0.0
A2;unterwegs;;;Adverb;;https://www.dwds.de/wb/unterwegs;0.0
B1;ursprünglich;;;Adjektiv;;https://www.dwds.de/wb/urspr%C3%BCnglich;0.0
B1;vegetarisch;;;Adjektiv;;https://www.dwds.de/wb/vegetarisch;0.0
A2;verabreden;;;Verb;;https://www.dwds.de/wb/verabreden;0.0
B1;verabschieden;;;Verb;;https://www.dwds.de/wb/verabschieden;0.0
B1;verantwortlich;;;Adjektiv;;https://www.dwds.de/wb/verantwortlich;0.0
B1;verbessern;;;Verb;;https://www.dwds.de/wb/verbessern;0.0
A2,BW3;verbieten;;du verbietest, ich verbat, Verbot;Verb;;https://www.dwds.de/wb/verbieten;0.0
B1;verbinden;;;Verb;;https://www.dwds.de/wb/verbinden;0.0
A1;verboten;;;partizipiales Adjektiv;;https://www.dwds.de/wb/verboten;0.0
B1;verbrauchen;;;Verb;;https://www.dwds.de/wb/verbrauchen;0.0
B1,BW3;verbrennen;;du verbrennst, ich verbrannte, Verbrennung;Verb;;https://www.dwds.de/wb/verbrennen;0.0
B1;verbringen;;;Verb;;https://www.dwds.de/wb/verbringen;0.0
A1;verdienen;;;Verb;;https://www.dwds.de/wb/verdienen;0.0
B1;verdächtig;;;Adjektiv;;https://www.dwds.de/wb/verd%C3%A4chtig;0.0
A2;vereinbaren;;;Verb;;https://www.dwds.de/wb/vereinbaren;0.0
B1;vergeblich;;;Adjektiv;;https://www.dwds.de/wb/vergeblich;0.0
A2;vergessen;;;Verb;;https://www.dwds.de/wb/vergessen;0.0
A2,BW3;vergleichen;;du verkaufst, Verkäufer, Verkäuferin;Verb;;https://www.dwds.de/wb/vergleichen;0.0
B1;vergnügen;;;Verb;;https://www.dwds.de/wb/vergn%C3%BCgen;0.0
B1;vergnügt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/vergn%C3%BCgt;0.0
B1;vergrößern;;;Verb;;https://www.dwds.de/wb/vergr%C3%B6%C3%9Fern;0.0
B1;verhaften;;;Verb;;https://www.dwds.de/wb/verhaften;0.0
B1;verhalten;;;Verb;;https://www.dwds.de/wb/verhalten#1;0.0
A1;verheiratet;;;partizipiales Adjektiv;;https://www.dwds.de/wb/verheiratet;0.0
B1;verhindern;;;Verb;;https://www.dwds.de/wb/verhindern;0.0
A1,BW3;verkaufen;;du verkleidest, Verkleidung;Verb;;https://www.dwds.de/wb/verkaufen;0.0
BW3;verkleiden;;du verletzt, ich verletzte, Verletzung;;;;
B1;verlangen;;;Verb;;https://www.dwds.de/wb/verlangen;0.0
B1;verlassen;;;Verb;;https://www.dwds.de/wb/verlassen#1;0.0
B1;verlaufen;;;Verb;;https://www.dwds.de/wb/verlaufen;0.0
A2,BW3;verletzen;;du verlierst, ich verlor;Verb;;https://www.dwds.de/wb/verletzen;0.0
A2;verlieben;;;Verb;;https://www.dwds.de/wb/verlieben;0.0
B1;verliebt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/verliebt;0.0
A2,BW3;verlieren;;du verpackst, Verpackung;Verb;;https://www.dwds.de/wb/verlieren;0.0
B1;verlängern;;;Verb;;https://www.dwds.de/wb/verl%C3%A4ngern;0.0
B1;vermeiden;;;Verb;;https://www.dwds.de/wb/vermeiden;0.0
A1;vermieten;;;Verb;;https://www.dwds.de/wb/vermieten;0.0
B1;vermissen;;;Verb;;https://www.dwds.de/wb/vermissen;0.0
B1;vermuten;;;Verb;;https://www.dwds.de/wb/vermuten;0.0
B1;vermutlich;;;Adjektiv;;https://www.dwds.de/wb/vermutlich;0.0
B1;vernünftig;;;Adjektiv;;https://www.dwds.de/wb/vern%C3%BCnftig;0.0
B1,BW3;verpacken;;du verrätst, ich verriet;Verb;;https://www.dwds.de/wb/verpacken;0.0
A2;verpassen;;;Verb;;https://www.dwds.de/wb/verpassen;0.0
B1;verpflegen;;;Verb;;https://www.dwds.de/wb/verpflegen;0.0
B1;verpflichten;;;Verb;;https://www.dwds.de/wb/verpflichten;0.0
B1,BW3;verraten;;du verschwindest,;Verb;;https://www.dwds.de/wb/verraten;0.0
A2;verreisen;;;Verb;;https://www.dwds.de/wb/verreisen;0.0
B1;verrückt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/verr%C3%BCckt;0.0
A2;verschieben;;;Verb;;https://www.dwds.de/wb/verschieben;0.0
A2;verschieden;;;Adjektiv;;https://www.dwds.de/wb/verschieden;0.0
B1;verschmutzen;;;Verb;;https://www.dwds.de/wb/verschmutzen;0.0
B1;verschreiben;;;Verb;;https://www.dwds.de/wb/verschreiben;0.0
B1,BW3;verschwinden;;ich verschwand;Verb;;https://www.dwds.de/wb/verschwinden;0.0
B1;versichern;;;Verb;;https://www.dwds.de/wb/versichern;0.0
B1;versprechen;;;Verb;;https://www.dwds.de/wb/versprechen;0.0
B1,BW3;verstecken;;du versteckst, Versteck;Verb;;https://www.dwds.de/wb/verstecken;0.0
A1,BW3;verstehen;;du verstehst, ich verstand;Verb;;https://www.dwds.de/wb/verstehen#1;0.0
B1;verständlich;;;Adjektiv;;https://www.dwds.de/wb/verst%C3%A4ndlich;0.0
A2,BW3;versuchen;;du versuchst, Versuch;Verb;;https://www.dwds.de/wb/versuchen;0.0
B1;versäumen;;;Verb;;https://www.dwds.de/wb/vers%C3%A4umen;0.0
B1;verteilen;;;Verb;;https://www.dwds.de/wb/verteilen;0.0
B1,BW3;vertrauen;;du vertraust, Vertrauen;Verb;;https://www.dwds.de/wb/vertrauen;0.0
B1;vertreten;;;Verb;;https://www.dwds.de/wb/vertreten;0.0
B1;verursachen;;;Verb;;https://www.dwds.de/wb/verursachen;0.0
B1;verurteilen;;;Verb;;https://www.dwds.de/wb/verurteilen;0.0
B1;verwandt;;;Adjektiv;;https://www.dwds.de/wb/verwandt;0.0
B1;verwechseln;;;Verb;;https://www.dwds.de/wb/verwechseln;0.0
B1;verwenden;;;Verb;;https://www.dwds.de/wb/verwenden;0.0
B1;verzeihen;;;Verb;;https://www.dwds.de/wb/verzeihen;0.0
B1;verzichten;;;Verb;;https://www.dwds.de/wb/verzichten;0.0
B1;verändern;;;Verb;;https://www.dwds.de/wb/ver%C3%A4ndern;0.0
B1;veröffentlichen;;;Verb;;https://www.dwds.de/wb/ver%C3%B6ffentlichen;0.0
A1;viel;;;Adjektiv;;https://www.dwds.de/wb/viel;0.0
BW1;viel(-);;;;;;
A1,BW3;vielleicht;;;Adverb;;https://www.dwds.de/wb/vielleicht;0.0
A1,BW1;vier;;;Kardinalzahlwort;;https://www.dwds.de/wb/vier;0.0
A1;vierte;;;Ordinalzahlwort;;https://www.dwds.de/wb/vierte;0.0
A1;vierzehn;;;Kardinalzahlwort;;https://www.dwds.de/wb/vierzehn;0.0
A1;vierzig;;;Kardinalzahlwort;;https://www.dwds.de/wb/vierzig;0.0
B1;virtuell;;;Adjektiv;;https://www.dwds.de/wb/virtuell;0.0
A2,BW3;voll;;;Adjektiv;;https://www.dwds.de/wb/voll;0.0
BW1;vom;;;;;;
A1,BW1;von;;;Präposition;;https://www.dwds.de/wb/von#1;0.0
B1;voneinander;;;Adverb;;https://www.dwds.de/wb/voneinander;0.0
A1,BW1;vor;;;Präposition;;https://www.dwds.de/wb/vor#1;0.0
B1;vor allem;;;Mehrwortausdruck;;https://www.dwds.de/wb/vor%20allem;0.0
B1;voraus;;;Adverb;;https://www.dwds.de/wb/voraus;0.0
B1;voraussichtlich;;;Adjektiv;;https://www.dwds.de/wb/voraussichtlich;0.0
A2,BW3;vorbei;;;Adverb;;https://www.dwds.de/wb/vorbei;0.0
B1;vorbei-;;;Affix;;https://www.dwds.de/wb/vorbei-;0.0
A2;vorbereiten;;;Verb;;https://www.dwds.de/wb/vorbereiten;0.0
B1;vorder;;;Adjektiv;;https://www.dwds.de/wb/vorder;0.0
BW3;vorfahren;;du fährst vor, ich fuhr vor, Vorfahrt;;;;
A2;vorgestern;;;Adverb;;https://www.dwds.de/wb/vorgestern;0.0
B1;vorhaben;;;Verb;;https://www.dwds.de/wb/vorhaben;0.0
A2,BW3;vorher;;;Adverb;;https://www.dwds.de/wb/vorher;0.0
B1;vorhin;;;Adverb;;https://www.dwds.de/wb/vorhin;0.0
B1,BW3;vorkommen;;du kommst vor, ich kam vor;Verb;;https://www.dwds.de/wb/vorkommen;0.0
B1,BW3;vorlesen;;du liest vor, ich las vor;Verb;;https://www.dwds.de/wb/vorlesen;0.0
B1;vorläufig;;;Adjektiv;;https://www.dwds.de/wb/vorl%C3%A4ufig;0.0
A2;vorn;;;Adverb;;https://www.dwds.de/wb/vorn;0.0
A2,BW3;vorne;;;Adverb;;https://www.dwds.de/wb/vorne;0.0
BW3;vornehmen;;du nimmst vor, ich nahm vor;;;;
B1,BW3;vorschlagen;;du schlägst vor, ich schlug vor, Vorschlag;Verb;;https://www.dwds.de/wb/vorschlagen;0.0
BW3;vorschreiben;;du schreibst vor, ich schrieb vor;;;;
BW3;vorsichtig;;Vorsicht;;;;
A1;vorstellen;;;Verb;;https://www.dwds.de/wb/vorstellen;0.0
BW3;vortragen;;du trägst vor, ich trug vor, Vortrag;;;;
A2;vorwärts;;;Adverb;;https://www.dwds.de/wb/vorw%C3%A4rts;0.0
B1;völlig;;;Adjektiv;;https://www.dwds.de/wb/v%C3%B6llig;0.0
B1;waagerecht;;;Adjektiv;;https://www.dwds.de/wb/waagerecht;0.0
B1;waagrecht;;;Adjektiv;;https://www.dwds.de/wb/waagrecht;0.0
A2;wach;;;Adjektiv;;https://www.dwds.de/wb/wach;0.0
B1,BW1;wachsen;;du wächst, ich wuchs;Verb;;https://www.dwds.de/wb/wachsen#1;0.0
B1;wahnsinnig;;;Adjektiv;;https://www.dwds.de/wb/wahnsinnig;0.0
A2,BW3;wahr;;Wahrheit;Adjektiv;;https://www.dwds.de/wb/wahr;0.0
A2;wahrscheinlich;;;Adjektiv;;https://www.dwds.de/wb/wahrscheinlich;0.0
A1;wandern;;;Verb;;https://www.dwds.de/wb/wandern;0.0
A1,BW1;wann;;;Adverb;;https://www.dwds.de/wb/wann;0.0
A2,BW1;warm;;wärmer, Wärme;Adjektiv;;https://www.dwds.de/wb/warm;0.0
B1;warnen;;;Verb;;https://www.dwds.de/wb/warnen;0.0
A1,BW1;warten;;du wartest;Verb;;https://www.dwds.de/wb/warten#1;0.0
A1,BW1;warum;;;Adverb;;https://www.dwds.de/wb/warum;0.0
A1,BW1;was;;;Pronomen;;https://www.dwds.de/wb/was#1;0.0
A1;was für ein;;;Mehrwortausdruck;;https://www.dwds.de/wb/was%20f%C3%BCr%20ein;0.0
A1;was für eine;;;Mehrwortausdruck;;https://www.dwds.de/wb/was%20f%C3%BCr%20eine;0.0
A1;waschen;;;Verb;;https://www.dwds.de/wb/waschen;0.0
A2;wechseln;;;Verb;;https://www.dwds.de/wb/wechseln;0.0
A2;wecken;;;Verb;;https://www.dwds.de/wb/wecken;0.0
B1;weder;;;Konjunktion;;https://www.dwds.de/wb/weder;0.0
A2,BW3;weg;;;Adverb;;https://www.dwds.de/wb/weg;0.0
A1;weg sein;;;Verb;;https://www.dwds.de/wb/weg%20sein;0.0
B1;weg-;;;Affix;;https://www.dwds.de/wb/weg-;0.0
A2,BW3;wegen;;;Präposition;;https://www.dwds.de/wb/wegen;0.0
A1;weh tun;;;Verb;;https://www.dwds.de/wb/weh%20tun;0.0
A1;wehtun;;;Verb;;https://www.dwds.de/wb/wehtun;0.0
A1;weiblich;;;Adjektiv;;https://www.dwds.de/wb/weiblich;0.0
A2,BW1;weich;;;Adjektiv;;https://www.dwds.de/wb/weich;0.0
B1;weigern;;;Verb;;https://www.dwds.de/wb/weigern;0.0
A2,BW3;weil;;;Konjunktion;;https://www.dwds.de/wb/weil;0.0
A2,BW1;weinen;;du weinst;Verb;;https://www.dwds.de/wb/weinen;0.0
A1;weit;;;Adjektiv;;https://www.dwds.de/wb/weit;0.0
B1,BW1;weiter;;;Adjektiv;;https://www.dwds.de/wb/weiter;0.0
A1;weiter-;;;Affix;;https://www.dwds.de/wb/weiter-;0.0
A1,BW1;weiß;;;Adjektiv;;https://www.dwds.de/wb/wei%C3%9F;0.0
A1;welche;;;Interrogativpronomen;fem.;https://www.dwds.de/wb/welche#1;0.0
BW3;welche(-);;;;;;
A1;welcher;;;Interrogativpronomen;mask.;https://www.dwds.de/wb/welcher#1;0.0
A1;welches;;;Interrogativpronomen;neutr.;https://www.dwds.de/wb/welches#1;0.0
B1;weltenweit;;;Adjektiv;;https://www.dwds.de/wb/weltenweit;0.0
B1;weltweit;;;Adjektiv;;https://www.dwds.de/wb/weltweit;0.0
BW1;wem;;;;;;
BW1;wen;;;;;;
B1;wenden;;;Verb;;https://www.dwds.de/wb/wenden;0.0
A1;wenig;;;Adjektiv;;https://www.dwds.de/wb/wenig;0.0
BW3;wenig(-);;;;;;
A2;wenigstens;;;Adverb;;https://www.dwds.de/wb/wenigstens;0.0
A2,BW3;wenn;;;Konjunktion;;https://www.dwds.de/wb/wenn;0.0
A1,BW1;wer;;;Pronomen;;https://www.dwds.de/wb/wer;0.0
A1,BW3;werden;;du wirst, ich wurde;Verb;;https://www.dwds.de/wb/werden;0.0
B1,BW1;werfen;;du wirfst, ich warf, Wurf;Verb;;https://www.dwds.de/wb/werfen;0.0
B1;wert;;;Adjektiv;;https://www.dwds.de/wb/wert;0.0
B1;wertlos;;;Adjektiv;;https://www.dwds.de/wb/wertlos;0.0
B1;wertvoll;;;Adjektiv;;https://www.dwds.de/wb/wertvoll;0.0
B1;weshalb;;;Adverb;;https://www.dwds.de/wb/weshalb;0.0
B1;wetten;;;Verb;;https://www.dwds.de/wb/wetten;0.0
A1,BW3;wichtig;;;Adjektiv;;https://www.dwds.de/wb/wichtig;0.0
B1;widersprechen;;;Verb;;https://www.dwds.de/wb/widersprechen;0.0
A1,BW1;wie;;;Adverb;;https://www.dwds.de/wb/wie;0.0
A1;wie viel;;;Adverb;;https://www.dwds.de/wb/wie%20viel;0.0
A1,BW3;wieder;;;Adverb;;https://www.dwds.de/wb/wieder;0.0
A1;wieder holen;;;Verb;;https://www.dwds.de/wb/wieder%20holen;0.0
B1;wieder-;;;Affix;;https://www.dwds.de/wb/wieder-;0.0
A1;wiederholen;;;Verb;;https://www.dwds.de/wb/wiederholen#1;0.0
B1;wiegen;;;Verb;;https://www.dwds.de/wb/wiegen#1;0.0
B1;wieso;;;Adverb;;https://www.dwds.de/wb/wieso;0.0
B1,BW3;wild;;wilde;Adjektiv;;https://www.dwds.de/wb/wild;0.0
A1;willkommen;;;Adjektiv;;https://www.dwds.de/wb/willkommen;0.0
A2,BW3;windig;;Wind;Adjektiv;;https://www.dwds.de/wb/windig;0.0
B1,BW1;winken;;du winkst;Verb;;https://www.dwds.de/wb/winken;0.0
A1,BW1;wir;;;Personalpronomen;;https://www.dwds.de/wb/wir;0.0
B1;wirken;;;Verb;;https://www.dwds.de/wb/wirken#1;0.0
A2,BW3;wirklich;;;Adjektiv;;https://www.dwds.de/wb/wirklich;0.0
A1,BW1;wissen;;du weißt, ich wusste;Verb;;https://www.dwds.de/wb/wissen;0.0
A2;witzig;;;Adjektiv;;https://www.dwds.de/wb/witzig;0.0
A1,BW1;wo;;;Adverb;;https://www.dwds.de/wb/wo;0.0
A1;woher;;;Pronominaladverb;;https://www.dwds.de/wb/woher;0.0
A1;wohin;;;Pronominaladverb;;https://www.dwds.de/wb/wohin;0.0
B1;wohl;;;Adjektiv;;https://www.dwds.de/wb/wohl#1;0.0
A1,BW3;wohnen;;;Verb;;https://www.dwds.de/wb/wohnen;0.0
A1,BW1;wollen;;du willst, ich wollte;Verb;;https://www.dwds.de/wb/wollen#2;0.0
B1;worum;;;Pronominaladverb;;https://www.dwds.de/wb/worum;0.0
B1;worüber;;;Pronominaladverb;;https://www.dwds.de/wb/wor%C3%BCber;0.0
A1;wunderbar;;;Adjektiv;;https://www.dwds.de/wb/wunderbar;0.0
B1;wundern;;;Verb;;https://www.dwds.de/wb/wundern;0.0
B1;wunderschön;;;Adjektiv;;https://www.dwds.de/wb/wundersch%C3%B6n;0.0
A2;wurscht;;;Adjektiv;;https://www.dwds.de/wb/wurscht;0.0
A2;wurst;;;Adjektiv;;https://www.dwds.de/wb/wurst;0.0
A2;wählen;;;Verb;;https://www.dwds.de/wb/w%C3%A4hlen;0.0
B1,BW3;während;;;;;https://www.dwds.de/wb/w%C3%A4hrend;0.0
A2,BW1;wünschen;;du wünschst, Wunsch;Verb;;https://www.dwds.de/wb/w%C3%BCnschen;0.0
B1,BW3;wütend;;wütende, Wut;partizipiales Adjektiv;;https://www.dwds.de/wb/w%C3%BCtend;0.0
A1;zahlen;;;Verb;;https://www.dwds.de/wb/zahlen;0.0
B1;zahlreich;;;Adjektiv;;https://www.dwds.de/wb/zahlreich;0.0
A1;zehn;;;Kardinalzahlwort;;https://www.dwds.de/wb/zehn;0.0
A2;zeichnen;;;Verb;;https://www.dwds.de/wb/zeichnen;0.0
A2,BW1;zeigen;;du zeigst;Verb;;https://www.dwds.de/wb/zeigen;0.0
B1;zelten;;;Verb;;https://www.dwds.de/wb/zelten;0.0
B1;zentral;;;Adjektiv;;https://www.dwds.de/wb/zentral;0.0
B1;zerstören;;;Verb;;https://www.dwds.de/wb/zerst%C3%B6ren;0.0
A2;ziehen;;;Verb;;https://www.dwds.de/wb/ziehen;0.0
B1;ziemlich;;;Adjektiv;;https://www.dwds.de/wb/ziemlich;0.0
A1;zirka;;;Adverb;;https://www.dwds.de/wb/zirka;0.0
A1,BW1;zu;;;Präposition;;https://www.dwds.de/wb/zu#1;0.0
A1;zu sein;;;Verb;;https://www.dwds.de/wb/zu%20sein;0.0
B1;zubereiten;;;Verb;;https://www.dwds.de/wb/zubereiten;0.0
A2;zuerst;;;Adverb;;https://www.dwds.de/wb/zuerst;0.0
A1;zufrieden;;;Adjektiv;;https://www.dwds.de/wb/zufrieden;0.0
B1;zufällig;;;Adjektiv;;https://www.dwds.de/wb/zuf%C3%A4llig;0.0
B1;zugehen;;;Verb;;https://www.dwds.de/wb/zugehen;0.0
B1;zugänglich;;;Adjektiv;;https://www.dwds.de/wb/zug%C3%A4nglich;0.0
A2;zuhören;;;Verb;;https://www.dwds.de/wb/zuh%C3%B6ren;0.0
B1;zukünftig;;;Adjektiv;;https://www.dwds.de/wb/zuk%C3%BCnftig;0.0
A2;zuletzt;;;Adverb;;https://www.dwds.de/wb/zuletzt;0.0
BW1;zum;;;;;;
A2;zum Beispiel;;;Mehrwortausdruck;;https://www.dwds.de/wb/zum%20Beispiel;0.0
A2;zumachen;;;Verb;;https://www.dwds.de/wb/zumachen;0.0
B1;zumindest;;;Adverb;;https://www.dwds.de/wb/zumindest;0.0
B1;zunehmen;;;Verb;;https://www.dwds.de/wb/zunehmen;0.0
B1;zunächst;;;;;https://www.dwds.de/wb/zun%C3%A4chst;0.0
BW1;zur;;;;;;
B1;zurechtkommen;;;Verb;;https://www.dwds.de/wb/zurechtkommen;0.0
A1;zurzeit;;;Adverb;;https://www.dwds.de/wb/zurzeit;0.0
A1;zurück;;;Adverb;;https://www.dwds.de/wb/zur%C3%BCck;0.0
A2;zurück-;;;Affix;;https://www.dwds.de/wb/zur%C3%BCck-;0.0
A2;zurückfahren;;;Verb;;https://www.dwds.de/wb/zur%C3%BCckfahren;0.0
A2;zurückgeben;;;Verb;;https://www.dwds.de/wb/zur%C3%BCckgeben;0.0
A2;zurückgehen;;;Verb;;https://www.dwds.de/wb/zur%C3%BCckgehen;0.0
A2;zurückkommen;;;Verb;;https://www.dwds.de/wb/zur%C3%BCckkommen;0.0
A2;zurücklaufen;;;Verb;;https://www.dwds.de/wb/zur%C3%BCcklaufen;0.0
B1;zusagen;;;Verb;;https://www.dwds.de/wb/zusagen;0.0
A1;zusammen;;;Adverb;;https://www.dwds.de/wb/zusammen;0.0
B1;zusammen-;;;Affix;;https://www.dwds.de/wb/zusammen-;0.0
B1;zusammenfassen;;;Verb;;https://www.dwds.de/wb/zusammenfassen;0.0
B1;zuschauen;;;Verb;;https://www.dwds.de/wb/zuschauen;0.0
B1;zustimmen;;;Verb;;https://www.dwds.de/wb/zustimmen;0.0
B1;zuständig;;;Adjektiv;;https://www.dwds.de/wb/zust%C3%A4ndig;0.0
B1;zusätzlich;;;Adjektiv;;https://www.dwds.de/wb/zus%C3%A4tzlich;0.0
B1;zuverlässig;;;Adjektiv;;https://www.dwds.de/wb/zuverl%C3%A4ssig;0.0
A1;zwanzig;;;Kardinalzahlwort;;https://www.dwds.de/wb/zwanzig;0.0
B1;zwar;;;Konjunktion;;https://www.dwds.de/wb/zwar;0.0
A1;zwei;;;Kardinalzahlwort;;https://www.dwds.de/wb/zwei;0.0
B1;zweifeln;;;Verb;;https://www.dwds.de/wb/zweifeln;0.0
A1;zweihundert;;;Kardinalzahlwort;;https://www.dwds.de/wb/zweihundert;0.0
A1;zweite;;;Ordinalzahlwort;;https://www.dwds.de/wb/zweite;0.0
B1;zwingen;;;Verb;;https://www.dwds.de/wb/zwingen;0.0
A1;zwischen;;;Präposition;;https://www.dwds.de/wb/zwischen;0.0
A1;zwölf;;;Kardinalzahlwort;;https://www.dwds.de/wb/zw%C3%B6lf;0.0
B1;zählen;;;Verb;;https://www.dwds.de/wb/z%C3%A4hlen;0.0
B1;Änderung;die;;Substantiv;fem.;https://www.dwds.de/wb/%C3%84nderung;0.0
B1;Ärger;der;;Substantiv;mask.;https://www.dwds.de/wb/%C3%84rger;0.0
B1;Ärztin;die;;Substantiv;fem.;https://www.dwds.de/wb/%C3%84rztin;0.0
B1;Öffentlichkeit;die;;Substantiv;fem.;https://www.dwds.de/wb/%C3%96ffentlichkeit;0.0
A1,BW1;Öl;das;ölig;Substantiv;neutr.;https://www.dwds.de/wb/%C3%96l;0.0
B1;Übernachtung;die;;Substantiv;fem.;https://www.dwds.de/wb/%C3%9Cbernachtung;0.0
